Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.866109,0.879167,0.450172,0.872589,15,8,3140384299.000000,2517148735.000000,0.000000,478,.,.,297.000000,170.000000,,1.7470588235294118,414,.,.,254.000000,152.000000,,1.6710526315789473,64,.,.,43.000000,18.000000,,2.388888888888889,873,.,.,591.000000,274.000000,,2.156934306569343,422,.,.,267.000000,154.000000,,1.7337662337662338,58,.,.,52.000000,6.000000,,8.666666666666666,393,.,.,272.000000,114.000000,,2.3859649122807016
INDEL,*,*,PASS,*,QUAL,*,0.866109,0.879167,0.450172,0.872589,15,8,3140384299.000000,2517148735.000000,0.000000,478,.,.,297.000000,170.000000,,1.7470588235294118,414,.,.,254.000000,152.000000,,1.6710526315789473,64,.,.,43.000000,18.000000,,2.388888888888889,873,.,.,591.000000,274.000000,,2.156934306569343,422,.,.,267.000000,154.000000,,1.7337662337662338,58,.,.,52.000000,6.000000,,8.666666666666666,393,.,.,272.000000,114.000000,,2.3859649122807016
INDEL,*,TS_contained,ALL,*,QUAL,*,0.866109,0.879167,0.0,0.872589,15,8,2517148735.000000,2517148735.000000,0.000000,478,.,.,297.000000,170.000000,,1.7470588235294118,414,.,.,254.000000,152.000000,,1.6710526315789473,64,.,.,43.000000,18.000000,,2.388888888888889,480,.,.,319.000000,160.000000,,1.99375,422,.,.,267.000000,154.000000,,1.7337662337662338,58,.,.,52.000000,6.000000,,8.666666666666666,0,.,.,0.000000,0.000000,,
INDEL,*,TS_contained,PASS,*,QUAL,*,0.866109,0.879167,0.0,0.872589,15,8,2517148735.000000,2517148735.000000,0.000000,478,.,.,297.000000,170.000000,,1.7470588235294118,414,.,.,254.000000,152.000000,,1.6710526315789473,64,.,.,43.000000,18.000000,,2.388888888888889,480,.,.,319.000000,160.000000,,1.99375,422,.,.,267.000000,154.000000,,1.7337662337662338,58,.,.,52.000000,6.000000,,8.666666666666666,0,.,.,0.000000,0.000000,,
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3140384299.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2517148735.000000,2517148735.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.888889,1.0,0.851852,0.941176,0,0,3140384299.000000,2517148735.000000,0.000000,9,.,.,7.000000,2.000000,,3.5,8,.,.,6.000000,2.000000,,3.0,1,.,.,1.000000,0.000000,,,54,.,.,43.000000,11.000000,,3.909090909090909,8,.,.,6.000000,2.000000,,3.0,0,.,.,0.000000,0.000000,,,46,.,.,37.000000,9.000000,,4.111111111111111
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.888889,1.0,0.851852,0.941176,0,0,3140384299.000000,2517148735.000000,0.000000,9,.,.,7.000000,2.000000,,3.5,8,.,.,6.000000,2.000000,,3.0,1,.,.,1.000000,0.000000,,,54,.,.,43.000000,11.000000,,3.909090909090909,8,.,.,6.000000,2.000000,,3.0,0,.,.,0.000000,0.000000,,,46,.,.,37.000000,9.000000,,4.111111111111111
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.888889,1.0,0.0,0.941176,0,0,2517148735.000000,2517148735.000000,0.000000,9,.,.,7.000000,2.000000,,3.5,8,.,.,6.000000,2.000000,,3.0,1,.,.,1.000000,0.000000,,,8,.,.,6.000000,2.000000,,3.0,8,.,.,6.000000,2.000000,,3.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.888889,1.0,0.0,0.941176,0,0,2517148735.000000,2517148735.000000,0.000000,9,.,.,7.000000,2.000000,,3.5,8,.,.,6.000000,2.000000,,3.0,1,.,.,1.000000,0.000000,,,8,.,.,6.000000,2.000000,,3.0,8,.,.,6.000000,2.000000,,3.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.90625,0.829384,0.402266,0.866115,4,6,3140384299.000000,2517148735.000000,0.000000,192,.,.,128.000000,56.000000,,2.2857142857142856,174,.,.,116.000000,53.000000,,2.188679245283019,18,.,.,12.000000,3.000000,,4.0,353,.,.,254.000000,99.000000,,2.5656565656565657,175,.,.,121.000000,54.000000,,2.240740740740741,36,.,.,33.000000,3.000000,,11.0,142,.,.,100.000000,42.000000,,2.380952380952381
INDEL,D1_5,*,PASS,*,QUAL,*,0.90625,0.829384,0.402266,0.866115,4,6,3140384299.000000,2517148735.000000,0.000000,192,.,.,128.000000,56.000000,,2.2857142857142856,174,.,.,116.000000,53.000000,,2.188679245283019,18,.,.,12.000000,3.000000,,4.0,353,.,.,254.000000,99.000000,,2.5656565656565657,175,.,.,121.000000,54.000000,,2.240740740740741,36,.,.,33.000000,3.000000,,11.0,142,.,.,100.000000,42.000000,,2.380952380952381
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.90625,0.829384,0.0,0.866115,4,6,2517148735.000000,2517148735.000000,0.000000,192,.,.,128.000000,56.000000,,2.2857142857142856,174,.,.,116.000000,53.000000,,2.188679245283019,18,.,.,12.000000,3.000000,,4.0,211,.,.,154.000000,57.000000,,2.7017543859649122,175,.,.,121.000000,54.000000,,2.240740740740741,36,.,.,33.000000,3.000000,,11.0,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.90625,0.829384,0.0,0.866115,4,6,2517148735.000000,2517148735.000000,0.000000,192,.,.,128.000000,56.000000,,2.2857142857142856,174,.,.,116.000000,53.000000,,2.188679245283019,18,.,.,12.000000,3.000000,,4.0,211,.,.,154.000000,57.000000,,2.7017543859649122,175,.,.,121.000000,54.000000,,2.240740740740741,36,.,.,33.000000,3.000000,,11.0,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.8125,0.888889,0.470588,0.84898,4,1,3140384299.000000,2517148735.000000,0.000000,48,.,.,30.000000,14.000000,,2.142857142857143,39,.,.,23.000000,12.000000,,1.9166666666666667,9,.,.,7.000000,2.000000,,3.5,85,.,.,56.000000,29.000000,,1.9310344827586208,40,.,.,28.000000,12.000000,,2.3333333333333335,5,.,.,3.000000,2.000000,,1.5,40,.,.,25.000000,15.000000,,1.6666666666666667
INDEL,D6_15,*,PASS,*,QUAL,*,0.8125,0.888889,0.470588,0.84898,4,1,3140384299.000000,2517148735.000000,0.000000,48,.,.,30.000000,14.000000,,2.142857142857143,39,.,.,23.000000,12.000000,,1.9166666666666667,9,.,.,7.000000,2.000000,,3.5,85,.,.,56.000000,29.000000,,1.9310344827586208,40,.,.,28.000000,12.000000,,2.3333333333333335,5,.,.,3.000000,2.000000,,1.5,40,.,.,25.000000,15.000000,,1.6666666666666667
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.8125,0.888889,0.0,0.84898,4,1,2517148735.000000,2517148735.000000,0.000000,48,.,.,30.000000,14.000000,,2.142857142857143,39,.,.,23.000000,12.000000,,1.9166666666666667,9,.,.,7.000000,2.000000,,3.5,45,.,.,31.000000,14.000000,,2.2142857142857144,40,.,.,28.000000,12.000000,,2.3333333333333335,5,.,.,3.000000,2.000000,,1.5,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.8125,0.888889,0.0,0.84898,4,1,2517148735.000000,2517148735.000000,0.000000,48,.,.,30.000000,14.000000,,2.142857142857143,39,.,.,23.000000,12.000000,,1.9166666666666667,9,.,.,7.000000,2.000000,,3.5,45,.,.,31.000000,14.000000,,2.2142857142857144,40,.,.,28.000000,12.000000,,2.3333333333333335,5,.,.,3.000000,2.000000,,1.5,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.785714,1.0,0.796296,0.88,0,0,3140384299.000000,2517148735.000000,0.000000,14,.,.,5.000000,8.000000,,0.625,11,.,.,2.000000,8.000000,,0.25,3,.,.,3.000000,0.000000,,,54,.,.,33.000000,20.000000,,1.65,11,.,.,3.000000,8.000000,,0.375,0,.,.,0.000000,0.000000,,,43,.,.,30.000000,12.000000,,2.5
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.785714,1.0,0.796296,0.88,0,0,3140384299.000000,2517148735.000000,0.000000,14,.,.,5.000000,8.000000,,0.625,11,.,.,2.000000,8.000000,,0.25,3,.,.,3.000000,0.000000,,,54,.,.,33.000000,20.000000,,1.65,11,.,.,3.000000,8.000000,,0.375,0,.,.,0.000000,0.000000,,,43,.,.,30.000000,12.000000,,2.5
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.785714,1.0,0.0,0.88,0,0,2517148735.000000,2517148735.000000,0.000000,14,.,.,5.000000,8.000000,,0.625,11,.,.,2.000000,8.000000,,0.25,3,.,.,3.000000,0.000000,,,11,.,.,3.000000,8.000000,,0.375,11,.,.,3.000000,8.000000,,0.375,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
